player_id,level_id,progress,video_url
14557,2577,100,https://www.youtube.com/watch?v=3SG7kR0hVp8
14557,1754,100,https://www.youtube.com/watch?v=IivADPSjuZQ
14557,2700,100,https://www.youtube.com/watch?v=efX11wQLuII
14557,1749,100,https://www.youtube.com/watch?v=tR45OkSMrQw&ab_channel=Cuatrocientos
14557,2673,100,https://www.youtube.com/watch?v=9CKcCgvSOoc
14557,2222,100,https://www.youtube.com/watch?v=U6EGjr2ejiI&t
14557,1740,100,https://youtu.be/ZWyBYleGgmk?si=oaOZmElL6Swik8BT
14557,1710,100,https://youtu.be/XjOHGj1oVxc?si=o8BIcaQ9mCsB2lIi
14557,2672,100,https://www.youtube.com/watch?v=eiBK_OOqg_U
14557,1589,100,https://www.youtube.com/watch?v=3-_0V5KKrXQ
14557,2506,100,https://www.youtube.com/watch?v=HtGhKjdF4qs
14557,3276,100,https://youtu.be/4Cw-dkin3X0?si=uhZTTi51mGd7HdSt
14557,2235,100,https://www.youtube.com/watch?v=wCWxAfYd-9o
14557,1893,100,https://youtu.be/nREPd1aK6RY?si=VYVpjyDuhGlP_TZy
14557,1746,100,https://www.youtube.com/watch?v=Z4-GzRg6XBw
14557,3229,100,https://www.youtube.com/watch?v=ZyauRGrDltE
14557,2745,100,https://www.youtube.com/watch?v=yPSkGaT0IP8
14557,2449,100,https://www.youtube.com/watch?v=PFlBh01VRPw
14557,3280,100,https://www.youtube.com/watch?v=OcZQcxH3zNE
14557,2742,100,https://www.youtube.com/watch?v=JBnrnELlLu4
14557,2718,100,https://www.youtube.com/watch?v=4zb0V_14FK0
14557,1995,100,https://www.youtube.com/watch?v=AanIMg_IRAs
14557,2296,100,https://www.youtube.com/watch?v=Vlq0ltcEDTQ?si=GvlKdvEoE9dOqCBi
14557,1783,100,https://www.youtube.com/watch?v=jU_RLD6zMeY
14557,1563,100,https://www.youtube.com/watch?v=59rByM-dQgU
14557,2636,100,https://www.youtube.com/watch?v=ls-wAomsOzM
14557,1784,100,https://www.youtube.com/watch?v=WHMsD4AFwmc?si=F26rKFLviYmeeD7b
14557,2006,100,https://www.youtube.com/watch?v=DdnMdGjxSIE?si=5hUkLxWzOk1xrI-Q
14557,2541,100,https://youtu.be/mKykd8OwZCk?si=jNMhO8Whkgnr3ryO
14557,2435,100,https://www.youtube.com/watch?v=96nz_FOlw5c
14557,2464,100,https://youtu.be/x25mkKuTfkY?si=sqT78aFZM-B0ebTL
14557,2024,100,https://www.youtube.com/watch?v=m27hiOlcaIU
14557,2150,100,https://www.youtube.com/watch?v=6RrEAaLbO-c
14557,2699,100,https://youtu.be/As4rWGjEYWM?si=1y7MhPfQNXx2QRd9
14557,2034,100,https://www.youtube.com/watch?v=55sVJ5yu_mY
14557,2351,100,https://www.youtube.com/watch?v=1llK29fjc2c
14557,2402,100,https://www.youtube.com/watch?v=LHJFCRarX9k?si=ly3kMwAyFP3qM2X5
14557,2369,100,https://www.youtube.com/watch?v=eXZi2Xi7EV4
